hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,1,8,2016,December,53,29,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,125.8,0,1,Canceled,2016-12-21
City Hotel,1,224,2016,December,53,29,2,3,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,82.11,0,0,Canceled,2016-08-13
City Hotel,1,228,2016,December,53,29,2,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7.0,,0,Transient,136.19,0,1,Canceled,2016-12-27
City Hotel,1,212,2016,December,53,29,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.4,0,0,Canceled,2016-06-07
City Hotel,1,17,2016,December,53,29,2,5,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,92.91,0,3,Canceled,2016-12-19
City Hotel,1,35,2016,December,53,29,2,6,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,9.0,,0,Transient,114.98,0,2,Canceled,2016-12-22
City Hotel,1,19,2016,December,53,30,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,148.0,0,0,Canceled,2016-12-15
City Hotel,1,45,2016,December,53,30,0,1,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,167.4,0,0,Canceled,2016-11-21
City Hotel,1,64,2016,December,53,30,0,1,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,131.4,0,1,Canceled,2016-11-23
City Hotel,1,45,2016,December,53,30,0,1,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,167.4,0,0,Canceled,2016-12-06
City Hotel,1,6,2016,December,53,30,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,138.0,0,0,Canceled,2016-12-25
City Hotel,1,12,2016,December,53,30,0,2,2,0.0,0,BB,BGR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,148.0,0,0,Canceled,2016-12-23
City Hotel,1,16,2016,December,53,30,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,148.0,0,1,Canceled,2016-12-14
City Hotel,1,18,2016,December,53,30,0,2,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,140.0,0,0,Canceled,2016-12-14
City Hotel,1,18,2016,December,53,30,0,2,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,158.0,0,2,Canceled,2016-12-12
City Hotel,1,126,2016,December,53,30,0,2,2,0.0,0,BB,BGR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,139.88,0,1,Canceled,2016-12-07
City Hotel,1,79,2016,December,53,30,0,2,1,1.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,160.78,0,1,Canceled,2016-11-21
City Hotel,1,18,2016,December,53,30,0,2,2,2.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,200.0,0,0,Canceled,2016-12-14
City Hotel,1,11,2016,December,53,30,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,1.48,0,0,Canceled,2016-12-19
City Hotel,1,18,2016,December,53,30,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,120.0,0,0,Canceled,2016-12-14
City Hotel,1,24,2016,December,53,30,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,260.0,0,0,Canceled,2016-12-14
City Hotel,1,151,2016,December,53,30,0,2,2,1.0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,143.38,0,1,Canceled,2016-08-04
City Hotel,1,311,2016,December,53,30,0,2,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,112.5,0,1,Canceled,2016-05-01
City Hotel,1,79,2016,December,53,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,192.03,0,1,Canceled,2016-11-21
City Hotel,1,207,2016,December,53,30,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,104.0,,0,Transient,161.67,0,0,Canceled,2016-12-01
City Hotel,1,18,2016,December,53,30,1,2,2,0.0,0,BB,PRI,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,148.0,0,2,Canceled,2016-12-13
City Hotel,1,18,2016,December,53,30,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,148.0,0,2,Canceled,2016-12-15
City Hotel,1,18,2016,December,53,30,1,2,2,0.0,0,BB,PRI,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,148.0,0,2,Canceled,2016-12-13
City Hotel,1,286,2016,December,53,30,1,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,80.7,0,1,Canceled,2016-11-13
City Hotel,1,74,2016,December,53,30,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,104.0,,0,Transient,145.1,0,0,Canceled,2016-12-27
City Hotel,1,226,2016,December,53,30,1,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,105.0,0,1,Canceled,2016-09-18
City Hotel,1,207,2016,December,53,30,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,104.0,,0,Transient-Party,95.0,0,0,Canceled,2016-12-27
City Hotel,1,244,2016,December,53,30,1,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,80.7,0,0,Canceled,2016-09-26
City Hotel,1,207,2016,December,53,30,1,2,2,1.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,113.4,0,0,Canceled,2016-06-07
City Hotel,1,207,2016,December,53,30,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,104.0,,0,Transient-Party,95.0,0,0,Canceled,2016-12-27
City Hotel,1,40,2016,December,53,30,2,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,185.28,0,0,Canceled,2016-12-03
City Hotel,1,17,2016,December,53,30,2,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,102.0,0,0,Canceled,2016-12-14
City Hotel,1,220,2016,December,53,30,2,2,3,0.0,0,BB,CHL,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,114.75,0,1,Canceled,2016-12-05
City Hotel,1,250,2016,December,53,30,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,84.15,0,2,Canceled,2016-12-19
City Hotel,1,220,2016,December,53,30,2,2,3,0.0,0,BB,CHL,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,114.75,0,1,Canceled,2016-12-05
City Hotel,1,203,2016,December,53,30,2,2,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,120.7,0,0,Canceled,2016-08-12
City Hotel,1,255,2016,December,53,30,2,2,3,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,123.75,0,0,Canceled,2016-07-28
City Hotel,1,254,2016,December,53,30,2,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,73.95,0,0,Canceled,2016-09-03
City Hotel,1,159,2016,December,53,30,2,2,2,2.0,0,BB,SWE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,149.6,0,0,Canceled,2016-09-10
City Hotel,1,18,2016,December,53,30,2,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,166.85,0,2,Canceled,2016-12-13
City Hotel,1,215,2016,December,53,30,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,94.35,0,1,Canceled,2016-09-25
City Hotel,1,322,2016,December,53,30,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,82.79,0,0,Canceled,2016-06-02
City Hotel,1,255,2016,December,53,30,2,2,3,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,123.75,0,0,Canceled,2016-07-28
City Hotel,1,220,2016,December,53,30,2,2,2,0.0,0,BB,CHL,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,84.15,0,1,Canceled,2016-12-05
City Hotel,1,10,2016,December,53,30,2,3,2,0.0,0,BB,LUX,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,120.36,0,2,Canceled,2016-12-24
City Hotel,1,292,2016,December,53,30,2,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,91.79,0,0,Canceled,2016-06-09
City Hotel,1,283,2016,December,53,30,2,3,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,82.79,0,0,Canceled,2016-03-24
City Hotel,1,260,2016,December,53,31,0,1,2,2.0,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,168.3,0,0,Canceled,2016-10-15
City Hotel,1,2,2016,December,53,31,0,1,2,2.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,220.0,0,0,Canceled,2016-12-31
City Hotel,1,238,2016,December,53,31,1,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,78.3,0,0,Canceled,2016-07-25
City Hotel,1,267,2016,December,53,31,1,1,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,121.5,0,0,Canceled,2016-07-19
City Hotel,1,204,2016,December,53,31,1,1,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,133.2,0,0,Canceled,2016-07-27
City Hotel,1,269,2016,December,53,31,1,1,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,105.3,0,0,Canceled,2016-05-12
City Hotel,1,267,2016,December,53,31,1,1,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,121.5,0,0,Canceled,2016-07-19
City Hotel,1,18,2016,December,53,31,2,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,119.1,0,2,Canceled,2016-12-18
City Hotel,1,18,2016,December,53,31,2,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,119.1,0,2,Canceled,2016-12-18
City Hotel,1,331,2016,December,53,31,2,1,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,75.9,0,0,Canceled,2016-02-13
City Hotel,1,238,2016,December,53,31,2,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,86.7,0,0,Canceled,2016-07-25
City Hotel,1,280,2016,December,53,31,2,1,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,86.7,0,0,Canceled,2016-03-27
City Hotel,1,40,2016,December,53,31,2,2,2,0.0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,155.13,0,0,Canceled,2016-11-21
City Hotel,1,18,2016,December,53,31,2,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,115.68,0,2,Canceled,2016-12-19
City Hotel,1,19,2016,December,53,31,2,2,2,0.0,0,BB,BIH,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,110.5,0,0,Canceled,2016-12-13
City Hotel,1,240,2016,December,53,31,2,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,70.55,0,1,Canceled,2016-09-13
City Hotel,1,19,2016,December,53,31,2,2,2,0.0,0,BB,BIH,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,119.0,0,0,Canceled,2016-12-13
City Hotel,1,226,2016,December,53,31,2,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,92.82,0,1,Canceled,2016-09-25
City Hotel,1,251,2016,December,53,31,2,5,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.29,0,0,Canceled,2016-08-09
City Hotel,1,26,2017,January,1,1,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,128.0,0,2,Canceled,2016-12-17
City Hotel,1,70,2017,January,1,1,1,0,2,0.0,0,BB,KOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,131.4,0,1,Canceled,2016-10-24
City Hotel,1,187,2017,January,1,1,1,0,2,0.0,0,HB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,137.7,0,3,Canceled,2016-11-19
City Hotel,1,187,2017,January,1,1,1,0,2,0.0,0,HB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,137.7,0,3,Canceled,2016-11-19
City Hotel,1,46,2017,January,1,1,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,0,Canceled,2016-12-21
City Hotel,1,46,2017,January,1,1,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,0,Canceled,2016-11-18
City Hotel,1,82,2017,January,1,1,2,0,3,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,155.7,0,2,Canceled,2016-12-07
City Hotel,1,46,2017,January,1,1,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,0,Canceled,2016-11-18
City Hotel,1,46,2017,January,1,1,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,0,Canceled,2016-11-18
City Hotel,1,46,2017,January,1,1,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,0,Canceled,2016-12-21
City Hotel,1,46,2017,January,1,1,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,0,Canceled,2016-11-18
City Hotel,1,46,2017,January,1,1,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,0,Canceled,2016-12-21
City Hotel,1,46,2017,January,1,1,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,0,Canceled,2016-11-18
City Hotel,1,46,2017,January,1,1,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,0,Canceled,2016-11-18
City Hotel,1,46,2017,January,1,1,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,0,Canceled,2016-11-18
City Hotel,1,46,2017,January,1,1,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,0,Canceled,2016-12-21
City Hotel,1,46,2017,January,1,1,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,0,Canceled,2016-11-18
City Hotel,1,46,2017,January,1,1,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,0,Canceled,2016-11-18
City Hotel,1,46,2017,January,1,1,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,0,Canceled,2016-11-18
City Hotel,1,46,2017,January,1,1,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,0,Canceled,2016-11-18
City Hotel,1,46,2017,January,1,1,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,0,Canceled,2016-11-18
City Hotel,1,46,2017,January,1,1,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,0,Canceled,2016-11-18
City Hotel,1,46,2017,January,1,1,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,0,Canceled,2016-11-18
City Hotel,1,46,2017,January,1,1,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,0,Canceled,2016-11-18
City Hotel,1,42,2017,January,1,1,2,1,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,114.67,0,0,Canceled,2016-11-21
City Hotel,1,12,2017,January,1,1,2,2,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,146.2,0,0,Canceled,2016-12-23
City Hotel,1,26,2017,January,1,1,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,103.7,0,0,Canceled,2016-12-17
City Hotel,1,101,2017,January,1,1,2,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,81.6,0,2,Canceled,2016-10-01
City Hotel,1,67,2017,January,1,1,2,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,103.7,0,1,Canceled,2016-11-15
City Hotel,1,101,2017,January,1,1,2,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,81.6,0,2,Canceled,2016-10-01
City Hotel,1,3,2017,January,1,1,2,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.4,0,0,Canceled,2016-12-29
City Hotel,1,12,2017,January,1,1,2,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,153.5,0,2,Canceled,2016-12-23
City Hotel,1,9,2017,January,1,1,2,2,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,146.2,0,0,Canceled,2016-12-25
City Hotel,1,252,2017,January,1,1,2,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,77.35,0,1,Canceled,2016-12-02
City Hotel,1,260,2017,January,1,1,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,77.35,0,0,Canceled,2016-05-13
City Hotel,1,142,2017,January,1,1,2,3,2,2.0,0,BB,NLD,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,144.5,0,1,Canceled,2016-10-09
City Hotel,1,74,2017,January,1,1,2,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,133.73,0,1,Canceled,2016-10-26
City Hotel,1,189,2017,January,1,1,2,4,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,115.6,0,2,Canceled,2016-07-11
City Hotel,1,37,2017,January,1,1,2,4,1,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,71.4,0,0,Canceled,2016-12-08
City Hotel,1,39,2017,January,1,2,1,0,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.0,0,0,Canceled,2016-12-09
City Hotel,1,123,2017,January,1,2,1,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,102.6,0,1,Canceled,2016-11-27
City Hotel,1,49,2017,January,1,2,1,1,1,0.0,0,BB,SGP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.6,0,2,Canceled,2016-11-24
City Hotel,1,49,2017,January,1,2,1,1,2,0.0,0,BB,SGP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,86.4,0,2,Canceled,2016-11-24
City Hotel,1,49,2017,January,1,2,1,1,2,0.0,0,BB,SGP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.6,0,2,Canceled,2016-11-24
City Hotel,1,124,2017,January,1,2,1,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,102.6,0,1,Canceled,2016-11-27
City Hotel,1,60,2017,January,1,2,1,2,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,111.6,0,0,Canceled,2016-12-12
City Hotel,1,11,2017,January,1,2,1,2,1,0.0,0,HB,IDN,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,154.67,0,0,Canceled,2016-12-27
City Hotel,1,93,2017,January,1,2,1,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,126.0,0,1,Canceled,2016-12-11
City Hotel,1,71,2017,January,1,2,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,102.6,0,2,Canceled,2016-12-07
City Hotel,1,29,2017,January,1,2,1,2,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,117.0,0,2,Canceled,2016-12-31
City Hotel,1,93,2017,January,1,2,1,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,126.0,0,1,Canceled,2016-12-11
City Hotel,1,11,2017,January,1,2,1,2,2,0.0,0,BB,IDN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.17,0,0,Canceled,2016-12-27
City Hotel,1,47,2017,January,1,2,1,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,1,Canceled,2016-11-23
City Hotel,1,5,2017,January,1,2,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient,60.0,0,0,Canceled,2016-12-30
City Hotel,1,50,2017,January,1,2,1,3,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,114.4,0,2,Canceled,2016-12-20
City Hotel,1,78,2017,January,1,2,1,3,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,74.8,0,0,Canceled,2016-10-17
City Hotel,1,77,2017,January,1,2,1,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,0,Canceled,2016-10-17
City Hotel,1,306,2017,January,1,2,1,3,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,67.15,0,0,Canceled,2017-01-02
City Hotel,1,77,2017,January,1,2,1,3,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,119.0,0,1,Canceled,2016-12-13
City Hotel,1,21,2017,January,1,2,1,3,2,0.0,0,BB,KOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.1,0,2,Canceled,2016-12-16
City Hotel,1,39,2017,January,1,2,1,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.4,0,0,Canceled,2016-11-29
City Hotel,1,38,2017,January,1,2,1,3,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,74.8,0,2,Canceled,2016-12-23
City Hotel,1,306,2017,January,1,2,1,3,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,67.15,0,0,Canceled,2017-01-02
City Hotel,1,4,2017,January,1,2,1,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,111.78,0,0,No-Show,2017-01-02
City Hotel,1,15,2017,January,1,2,1,3,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,81.6,0,0,Canceled,2016-12-19
City Hotel,1,33,2017,January,1,2,1,3,2,1.0,0,BB,IRN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,105.4,0,1,Canceled,2016-12-15
City Hotel,1,111,2017,January,1,2,1,3,0,2.0,0,BB,RUS,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient,91.6,0,2,Canceled,2016-11-22
City Hotel,1,38,2017,January,1,2,1,3,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,74.8,0,2,Canceled,2016-12-23
City Hotel,1,49,2017,January,1,2,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.4,0,2,Canceled,2016-11-20
