hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,325,2017,May,18,1,1,0,1,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,93.5,0,0,Check-Out,2017-05-02
City Hotel,0,327,2017,May,18,2,0,2,1,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,,0,Group,93.5,0,0,Check-Out,2017-05-04
City Hotel,0,37,2017,April,17,26,2,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,119.0,,0,Transient-Party,85.0,0,1,Check-Out,2017-05-02
City Hotel,0,192,2017,April,17,28,2,2,2,0.0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,89.1,0,0,Check-Out,2017-05-02
City Hotel,0,140,2017,April,17,28,2,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119.0,,0,Transient-Party,130.0,0,1,Check-Out,2017-05-02
City Hotel,0,6,2017,April,17,28,2,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,162.5,0,2,Check-Out,2017-05-02
City Hotel,0,111,2017,April,18,30,2,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,121.5,0,0,Check-Out,2017-05-02
City Hotel,0,14,2017,May,18,1,1,0,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,9.0,,0,Transient,140.0,0,2,Check-Out,2017-05-02
City Hotel,0,166,2017,May,18,1,1,1,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,2,Check-Out,2017-05-03
City Hotel,0,47,2017,May,18,2,0,1,2,0.0,0,SC,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,80.1,0,0,Check-Out,2017-05-03
City Hotel,0,256,2017,May,18,2,0,1,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,110.0,0,1,Check-Out,2017-05-03
City Hotel,0,8,2017,May,18,1,1,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,128.0,0,2,Check-Out,2017-05-03
City Hotel,0,12,2017,April,18,30,2,1,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,153.33,0,1,Check-Out,2017-05-03
City Hotel,0,96,2017,May,18,1,1,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,105.0,0,2,Check-Out,2017-05-03
City Hotel,0,0,2017,May,18,3,0,0,1,0.0,0,BB,BRA,Direct,Direct,1,0,0,A,A,0,No Deposit,14.0,,0,Transient,0.0,0,1,Check-Out,2017-05-03
City Hotel,0,6,2017,May,18,2,0,1,1,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,186.0,0,Transient,95.0,0,0,Check-Out,2017-05-03
City Hotel,0,6,2017,May,18,2,0,1,1,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,186.0,0,Transient,95.0,0,0,Check-Out,2017-05-03
City Hotel,0,1,2017,April,18,30,2,1,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,183.33,0,1,Check-Out,2017-05-03
City Hotel,0,18,2017,April,18,30,2,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,184.0,0,1,Check-Out,2017-05-03
City Hotel,0,104,2017,April,18,30,2,1,1,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,105.0,0,0,Check-Out,2017-05-03
City Hotel,0,23,2017,April,18,30,2,1,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,144.33,0,1,Check-Out,2017-05-03
City Hotel,0,27,2017,April,17,29,2,2,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,137.0,0,3,Check-Out,2017-05-03
City Hotel,0,104,2017,April,18,30,2,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,123.0,0,0,Check-Out,2017-05-03
City Hotel,0,27,2017,April,17,29,2,2,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,137.0,0,3,Check-Out,2017-05-03
City Hotel,0,144,2017,April,17,27,2,4,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,124.5,0,0,Check-Out,2017-05-03
City Hotel,0,160,2017,April,17,29,2,2,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,135.0,0,2,Check-Out,2017-05-03
City Hotel,0,174,2017,April,18,30,2,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,2,Check-Out,2017-05-03
City Hotel,0,27,2017,April,17,29,2,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,137.0,0,2,Check-Out,2017-05-03
City Hotel,0,105,2017,April,18,30,2,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,123.0,0,3,Check-Out,2017-05-03
City Hotel,0,78,2017,May,18,1,1,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,108.0,0,3,Check-Out,2017-05-03
City Hotel,0,16,2017,May,18,1,1,1,2,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,120.0,0,2,Check-Out,2017-05-03
City Hotel,0,182,2017,April,18,30,2,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,90.09,0,1,Check-Out,2017-05-03
City Hotel,0,28,2017,April,17,29,2,2,2,0.0,0,SC,SYR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,137.0,0,3,Check-Out,2017-05-03
City Hotel,0,25,2017,April,18,30,2,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,141.0,0,2,Check-Out,2017-05-03
City Hotel,0,5,2017,May,18,1,1,1,3,0.0,0,BB,ECU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,220.0,0,2,Check-Out,2017-05-03
City Hotel,0,60,2017,May,18,1,1,1,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.0,0,0,Check-Out,2017-05-03
City Hotel,0,14,2017,May,18,1,1,1,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,2,Check-Out,2017-05-03
City Hotel,0,11,2017,April,18,30,2,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,152.33,0,1,Check-Out,2017-05-03
City Hotel,0,174,2017,April,18,30,2,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,2,Check-Out,2017-05-03
City Hotel,0,9,2017,April,18,30,2,2,3,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,252.5,0,1,Check-Out,2017-05-04
City Hotel,0,7,2017,May,18,2,0,2,2,0.0,0,SC,DNK,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,150.0,0,2,Check-Out,2017-05-04
City Hotel,0,89,2017,May,18,1,1,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,159.0,,0,Transient,99.57,0,0,Check-Out,2017-05-04
City Hotel,0,72,2017,May,18,1,1,2,1,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,79.2,0,0,Check-Out,2017-05-04
City Hotel,0,29,2017,April,18,30,2,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,155.5,0,1,Check-Out,2017-05-04
City Hotel,0,0,2017,May,18,2,0,2,1,0.0,0,SC,USA,Offline TA/TO,GDS,0,0,0,E,E,1,No Deposit,195.0,,0,Transient,190.0,0,1,Check-Out,2017-05-04
City Hotel,0,0,2017,May,18,2,0,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,0,Check-Out,2017-05-04
City Hotel,0,206,2017,May,18,1,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,0,Check-Out,2017-05-04
City Hotel,0,206,2017,May,18,1,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,0,Check-Out,2017-05-04
City Hotel,0,4,2017,May,18,2,0,2,1,0.0,0,BB,POL,Offline TA/TO,GDS,0,0,0,A,A,1,No Deposit,195.0,,0,Transient,140.0,0,0,Check-Out,2017-05-04
City Hotel,0,0,2017,May,18,3,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,103.0,,0,Transient,110.0,0,0,Check-Out,2017-05-04
City Hotel,0,13,2017,May,18,1,1,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.67,0,1,Check-Out,2017-05-04
City Hotel,0,18,2017,May,18,3,0,1,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,120.0,0,0,Check-Out,2017-05-04
City Hotel,0,12,2017,May,18,1,1,2,1,1.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,117.88,0,1,Check-Out,2017-05-04
City Hotel,0,4,2017,May,18,2,0,2,1,0.0,0,BB,PRT,Offline TA/TO,GDS,0,0,0,D,D,0,No Deposit,195.0,,0,Transient,175.0,0,0,Check-Out,2017-05-04
City Hotel,0,11,2017,August,34,22,0,1,1,0.0,0,SC,NLD,Online TA,TA/TO,1,0,1,A,D,1,No Deposit,9.0,,0,Transient,140.0,0,0,Check-Out,2017-08-23
City Hotel,0,0,2017,May,18,3,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,B,0,No Deposit,14.0,,0,Transient,155.0,0,0,Check-Out,2017-05-04
City Hotel,0,79,2017,May,18,1,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,98.1,0,1,Check-Out,2017-05-04
City Hotel,0,1,2017,May,18,2,0,2,1,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,133.0,0,1,Check-Out,2017-05-04
City Hotel,0,122,2017,April,18,30,2,2,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,128.25,0,0,Check-Out,2017-05-04
City Hotel,0,122,2017,April,18,30,2,2,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,128.25,0,0,Check-Out,2017-05-04
City Hotel,0,122,2017,April,18,30,2,2,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,128.25,0,0,Check-Out,2017-05-04
City Hotel,0,7,2017,May,18,3,0,1,1,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,2,Check-Out,2017-05-04
City Hotel,0,132,2017,May,18,1,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,2,Check-Out,2017-05-04
City Hotel,0,19,2017,May,18,3,0,1,1,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,2,Check-Out,2017-05-04
City Hotel,0,19,2017,May,18,3,0,1,1,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,2,Check-Out,2017-05-04
City Hotel,0,4,2017,May,18,2,0,2,2,0.0,0,SC,ZAF,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,89.0,0,0,Check-Out,2017-05-04
City Hotel,0,81,2017,May,18,1,1,2,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,,0,Transient,230.0,0,0,Check-Out,2017-05-04
City Hotel,0,33,2017,May,18,2,0,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,99.0,0,0,Check-Out,2017-05-04
City Hotel,0,94,2017,April,18,30,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,123.75,0,1,Check-Out,2017-05-04
City Hotel,0,13,2017,May,18,2,0,2,1,0.0,0,SC,MEX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,92.0,0,1,Check-Out,2017-05-04
City Hotel,0,64,2017,May,18,1,1,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.0,0,1,Check-Out,2017-05-04
City Hotel,0,103,2017,May,18,2,0,2,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,125.09,0,1,Check-Out,2017-05-04
City Hotel,0,2,2017,May,18,3,0,1,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,180.0,0,1,Check-Out,2017-05-04
City Hotel,0,2,2017,May,18,3,0,1,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,180.0,0,2,Check-Out,2017-05-04
City Hotel,0,112,2017,April,17,29,2,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,104.4,0,0,Check-Out,2017-05-04
City Hotel,0,77,2017,May,18,2,0,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,80.0,0,0,Check-Out,2017-05-04
City Hotel,0,29,2017,May,18,1,1,2,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,135.2,0,1,Check-Out,2017-05-04
City Hotel,0,65,2017,May,18,1,1,2,2,0.0,0,BB,LUX,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,141.2,0,0,Check-Out,2017-05-04
City Hotel,0,0,2017,May,18,3,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,180.0,0,1,Check-Out,2017-05-04
City Hotel,0,7,2017,May,18,1,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,144.0,0,1,Check-Out,2017-05-04
City Hotel,0,102,2017,April,17,29,2,3,2,2.0,0,BB,NLD,Direct,Direct,0,0,0,F,F,1,No Deposit,,,0,Transient,180.0,0,1,Check-Out,2017-05-04
City Hotel,0,83,2017,May,18,1,1,2,2,0.0,0,SC,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,80.1,0,0,Check-Out,2017-05-04
City Hotel,0,90,2017,May,18,1,1,2,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,1,Check-Out,2017-05-04
City Hotel,0,1,2017,May,18,2,0,2,1,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,,0,Transient,160.0,0,0,Check-Out,2017-05-04
City Hotel,0,81,2017,May,18,2,0,2,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,1,Check-Out,2017-05-04
City Hotel,0,9,2017,May,18,2,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,89.0,0,1,Check-Out,2017-05-04
City Hotel,0,17,2017,May,18,1,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,1,Check-Out,2017-05-04
City Hotel,0,93,2017,May,18,1,1,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,52.0,,0,Transient,89.1,0,0,Check-Out,2017-05-04
City Hotel,0,26,2017,May,18,1,1,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,99.0,0,0,Check-Out,2017-05-04
City Hotel,0,101,2017,May,18,1,1,2,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,117.0,0,1,Check-Out,2017-05-04
City Hotel,0,17,2017,May,18,1,1,2,1,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,1,Check-Out,2017-05-04
City Hotel,0,103,2017,April,18,30,2,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,85.0,0,0,Check-Out,2017-05-04
City Hotel,0,103,2017,April,18,30,2,2,2,0.0,0,BB,TUR,Offline TA/TO,TA/TO,0,0,0,A,K,0,No Deposit,28.0,,0,Transient,85.0,0,0,Check-Out,2017-05-04
City Hotel,0,93,2017,May,18,1,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,2,Check-Out,2017-05-04
City Hotel,0,2,2017,May,18,4,1,3,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,150.0,0,1,Check-Out,2017-05-08
City Hotel,0,118,2017,May,18,1,1,3,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,0,Check-Out,2017-05-05
City Hotel,0,200,2017,May,18,2,0,3,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,164.7,0,1,Check-Out,2017-05-05
City Hotel,0,58,2017,May,18,1,1,3,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,162.0,0,1,Check-Out,2017-05-05
City Hotel,0,175,2017,May,18,2,0,3,1,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,90.0,0,2,Check-Out,2017-05-05
City Hotel,0,86,2017,May,18,2,0,3,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,97.02,0,1,Check-Out,2017-05-05
City Hotel,0,86,2017,May,18,2,0,3,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,97.02,0,1,Check-Out,2017-05-05
City Hotel,0,82,2017,May,18,2,0,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,89.1,0,0,Check-Out,2017-05-05
City Hotel,0,6,2017,May,18,2,0,3,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,186.0,0,Transient,95.0,0,0,Check-Out,2017-05-05
City Hotel,0,14,2017,May,18,3,0,2,1,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,140.0,0,2,Check-Out,2017-05-05
City Hotel,0,1,2017,May,18,3,0,2,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,D,1,No Deposit,45.0,,0,Transient,0.0,0,0,Check-Out,2017-05-05
City Hotel,0,50,2017,May,18,1,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,153.0,0,2,Check-Out,2017-05-05
City Hotel,0,13,2017,May,18,3,0,2,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,112.0,0,1,Check-Out,2017-05-05
City Hotel,0,17,2017,May,18,1,1,3,2,0.0,0,BB,HRV,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,1,Check-Out,2017-05-05
City Hotel,0,13,2017,May,18,1,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,112.0,0,1,Check-Out,2017-05-05
City Hotel,0,46,2017,May,18,2,0,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,152.1,0,2,Check-Out,2017-05-05
City Hotel,0,6,2017,May,18,4,0,1,1,0.0,0,BB,ITA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient-Party,175.0,0,0,Check-Out,2017-05-05
City Hotel,0,7,2017,May,18,1,1,3,1,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,,,0,Transient,210.0,0,0,Check-Out,2017-05-05
City Hotel,0,175,2017,May,18,1,1,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,2,Check-Out,2017-05-05
City Hotel,0,36,2017,May,18,3,0,2,2,0.0,0,BB,ZAF,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,134.1,0,0,Check-Out,2017-05-05
City Hotel,0,0,2017,May,18,4,0,1,1,0.0,0,BB,PRT,Corporate,Direct,0,0,0,A,E,0,No Deposit,,,0,Transient,85.0,0,1,Check-Out,2017-05-05
City Hotel,0,67,2017,May,18,2,0,3,2,0.0,0,BB,SWE,Groups,Corporate,0,0,0,A,A,0,No Deposit,,409.0,0,Transient-Party,120.0,0,0,Check-Out,2017-05-05
City Hotel,0,5,2017,May,18,1,1,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,175.0,0,0,Check-Out,2017-05-05
City Hotel,0,102,2017,May,18,2,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,85.0,0,0,Check-Out,2017-05-05
City Hotel,0,1,2017,May,18,4,0,1,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,,0,Transient,260.0,0,0,Check-Out,2017-05-05
City Hotel,0,210,2017,May,18,1,1,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,2,Check-Out,2017-05-05
City Hotel,0,8,2017,May,18,4,0,1,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,89.0,0,0,Check-Out,2017-05-05
City Hotel,0,210,2017,May,18,1,1,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,2,Check-Out,2017-05-05
City Hotel,0,89,2017,May,18,2,0,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,126.0,0,1,Check-Out,2017-05-05
City Hotel,0,89,2017,May,18,2,0,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,126.0,0,1,Check-Out,2017-05-05
City Hotel,0,210,2017,May,18,1,1,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,2,Check-Out,2017-05-05
City Hotel,0,92,2017,May,18,2,0,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,108.0,0,1,Check-Out,2017-05-05
City Hotel,0,157,2017,May,18,1,1,3,2,0.0,0,HB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,134.25,0,2,Check-Out,2017-05-05
City Hotel,0,104,2017,May,18,2,0,3,2,0.0,0,BB,IRQ,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,108.0,0,0,Check-Out,2017-05-05
City Hotel,0,64,2017,May,18,2,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,89.1,0,0,Check-Out,2017-05-05
City Hotel,0,102,2017,May,18,2,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,85.0,0,0,Check-Out,2017-05-05
City Hotel,0,35,2017,May,18,1,1,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,99.0,0,0,Check-Out,2017-05-05
City Hotel,0,35,2017,May,18,1,1,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,99.0,0,0,Check-Out,2017-05-05
City Hotel,0,1,2017,May,18,3,0,2,2,0.0,0,SC,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,150.0,0,0,Check-Out,2017-05-05
City Hotel,0,96,2017,May,18,1,1,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,85.0,0,0,Check-Out,2017-05-05
City Hotel,0,16,2017,May,18,3,0,2,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,140.0,0,1,Check-Out,2017-05-05
City Hotel,0,96,2017,May,18,1,1,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,85.0,0,0,Check-Out,2017-05-05
City Hotel,0,96,2017,May,18,1,1,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,85.0,0,0,Check-Out,2017-05-05
City Hotel,0,67,2017,May,18,2,0,3,2,0.0,0,BB,NOR,Groups,Corporate,0,0,0,A,A,0,No Deposit,,409.0,0,Transient-Party,120.0,0,0,Check-Out,2017-05-05
City Hotel,0,90,2017,May,18,2,0,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,97.02,0,0,Check-Out,2017-05-05
